"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: db","Param: limit","Param: useAsm"
"org.sfm.benchmark.db.hibernate.HibernateStatefullBenchmark.testQuery","avgt",1,100.000000,373472.987863,20237.075021,"ns/op",MYSQL,1,
"org.sfm.benchmark.db.hibernate.HibernateStatefullBenchmark.testQuery","avgt",1,100.000000,448201.430866,23253.838134,"ns/op",MYSQL,10,
"org.sfm.benchmark.db.hibernate.HibernateStatefullBenchmark.testQuery","avgt",1,100.000000,997325.202153,24837.007773,"ns/op",MYSQL,100,
"org.sfm.benchmark.db.hibernate.HibernateStatefullBenchmark.testQuery","avgt",1,100.000000,4632685.850562,39885.046575,"ns/op",MYSQL,1000,
"org.sfm.benchmark.db.ibatis.MyBatisBenchmark.testQuery","avgt",1,100.000000,470080.569315,13694.309822,"ns/op",MYSQL,1,
"org.sfm.benchmark.db.ibatis.MyBatisBenchmark.testQuery","avgt",1,100.000000,558479.544451,21975.442602,"ns/op",MYSQL,10,
"org.sfm.benchmark.db.ibatis.MyBatisBenchmark.testQuery","avgt",1,100.000000,1007497.624302,28305.758954,"ns/op",MYSQL,100,
"org.sfm.benchmark.db.ibatis.MyBatisBenchmark.testQuery","avgt",1,100.000000,5291620.263288,70000.848417,"ns/op",MYSQL,1000,
"org.sfm.benchmark.db.jdbc.PureJdbcBenchmark.testQuery","avgt",1,100.000000,276382.799917,7669.063991,"ns/op",MYSQL,1,
"org.sfm.benchmark.db.jdbc.PureJdbcBenchmark.testQuery","avgt",1,100.000000,315995.314022,23083.936864,"ns/op",MYSQL,10,
"org.sfm.benchmark.db.jdbc.PureJdbcBenchmark.testQuery","avgt",1,100.000000,664554.519850,46168.464283,"ns/op",MYSQL,100,
"org.sfm.benchmark.db.jdbc.PureJdbcBenchmark.testQuery","avgt",1,100.000000,2389477.708787,36375.816941,"ns/op",MYSQL,1000,
"org.sfm.benchmark.db.jooq.JooqBenchmark.testFetchRecord","avgt",1,100.000000,371264.572158,7022.275141,"ns/op",MYSQL,1,
"org.sfm.benchmark.db.jooq.JooqBenchmark.testFetchRecord","avgt",1,100.000000,467622.999248,19850.647988,"ns/op",MYSQL,10,
"org.sfm.benchmark.db.jooq.JooqBenchmark.testFetchRecord","avgt",1,100.000000,764851.526517,28736.088594,"ns/op",MYSQL,100,
"org.sfm.benchmark.db.jooq.JooqBenchmark.testFetchRecord","avgt",1,100.000000,3200037.464843,31127.019612,"ns/op",MYSQL,1000,
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlSfmAsProviderMapper","avgt",1,100.000000,370446.979860,6751.340250,"ns/op",MYSQL,1,
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlSfmAsProviderMapper","avgt",1,100.000000,469536.387448,21276.307689,"ns/op",MYSQL,10,
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlSfmAsProviderMapper","avgt",1,100.000000,764239.396984,29384.943745,"ns/op",MYSQL,100,
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlSfmAsProviderMapper","avgt",1,100.000000,3280055.777340,40087.757911,"ns/op",MYSQL,1000,
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlSfmMapperOnResultSet","avgt",1,100.000000,369868.616813,6939.450144,"ns/op",MYSQL,1,
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlSfmMapperOnResultSet","avgt",1,100.000000,438770.538940,14115.355794,"ns/op",MYSQL,10,
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlSfmMapperOnResultSet","avgt",1,100.000000,691495.448881,24098.052632,"ns/op",MYSQL,100,
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlSfmMapperOnResultSet","avgt",1,100.000000,2673019.981491,41155.441514,"ns/op",MYSQL,1000,
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlWithJooqMapper","avgt",1,100.000000,380227.499510,6396.708246,"ns/op",MYSQL,1,
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlWithJooqMapper","avgt",1,100.000000,467250.541063,19202.396508,"ns/op",MYSQL,10,
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlWithJooqMapper","avgt",1,100.000000,832692.864536,21960.749717,"ns/op",MYSQL,100,
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlWithJooqMapper","avgt",1,100.000000,3665106.716122,38365.740651,"ns/op",MYSQL,1000,
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100.000000,274469.950158,6686.478692,"ns/op",MYSQL,1,true
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100.000000,272535.500708,5723.792318,"ns/op",MYSQL,1,false
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100.000000,354643.871913,17419.643253,"ns/op",MYSQL,10,true
