"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: db","Param: limit","Param: useAsm"
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100.000000,2496299.891883,10467.982023,"ns/op",MYSQL,1000,true
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100.000000,2677359.057252,12969.013811,"ns/op",MYSQL,1000,false
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQueryForEach","avgt",1,100.000000,235897.732711,1855.418232,"ns/op",MYSQL,1,true
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQueryForEach","avgt",1,100.000000,237534.413978,1757.261217,"ns/op",MYSQL,1,false
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQueryForEach","avgt",1,100.000000,272881.875683,3870.933782,"ns/op",MYSQL,10,true
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQueryForEach","avgt",1,100.000000,281896.166860,4948.046895,"ns/op",MYSQL,10,false
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQueryForEach","avgt",1,100.000000,531458.618954,13873.555111,"ns/op",MYSQL,100,true
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQueryForEach","avgt",1,100.000000,554694.246471,12786.492192,"ns/op",MYSQL,100,false
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQueryForEach","avgt",1,100.000000,2361963.711566,9423.748341,"ns/op",MYSQL,1000,true
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQueryForEach","avgt",1,100.000000,2541844.811215,10913.712624,"ns/op",MYSQL,1000,false
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100.000000,233814.962889,2186.517711,"ns/op",MYSQL,1,true
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100.000000,236946.098113,2537.038962,"ns/op",MYSQL,1,false
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100.000000,268017.346310,3745.020490,"ns/op",MYSQL,10,true
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100.000000,279571.312899,5523.552091,"ns/op",MYSQL,10,false
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100.000000,531338.120919,13850.227427,"ns/op",MYSQL,100,true
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100.000000,547226.802967,14415.564213,"ns/op",MYSQL,100,false
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100.000000,2362520.042490,11201.128781,"ns/op",MYSQL,1000,true
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100.000000,2544535.042770,13704.210694,"ns/op",MYSQL,1000,false
"org.sfm.benchmark.db.spring.BeanPropertyRowMapperBenchmark.testQuery","avgt",1,100.000000,276964.138543,5774.711288,"ns/op",MYSQL,1,
"org.sfm.benchmark.db.spring.BeanPropertyRowMapperBenchmark.testQuery","avgt",1,100.000000,433616.854679,8483.286955,"ns/op",MYSQL,10,
"org.sfm.benchmark.db.spring.BeanPropertyRowMapperBenchmark.testQuery","avgt",1,100.000000,1801546.675546,23644.689795,"ns/op",MYSQL,100,
"org.sfm.benchmark.db.spring.BeanPropertyRowMapperBenchmark.testQuery","avgt",1,100.000000,14176325.444462,221064.800153,"ns/op",MYSQL,1000,
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.sfm","avgt",1,100.000000,245664.373525,2310.321641,"ns/op",MYSQL,1,
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.sfm","avgt",1,100.000000,286923.193259,5122.433429,"ns/op",MYSQL,10,
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.sfm","avgt",1,100.000000,546349.128446,12057.499227,"ns/op",MYSQL,100,
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.sfm","avgt",1,100.000000,2400169.073135,8461.516209,"ns/op",MYSQL,1000,
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.testQuery","avgt",1,100.000000,250314.164616,2095.893105,"ns/op",MYSQL,1,
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.testQuery","avgt",1,100.000000,302064.069173,6373.517150,"ns/op",MYSQL,10,
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.testQuery","avgt",1,100.000000,640644.233846,19277.120102,"ns/op",MYSQL,100,
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.testQuery","avgt",1,100.000000,2856046.897207,10766.885310,"ns/op",MYSQL,1000,
