"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: classType","Param: limit","Param: methodSize","Param: objectSize","Param: useAsm"
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,34980881.011897,117729.083617,"ns/op",GS,1000,128,256,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,88466507.056515,681028.563051,"ns/op",GS,1000,128,512,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,207108898.219500,5827893.792619,"ns/op",GS,1000,128,1024,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,595990196.670000,15418319.487229,"ns/op",GS,1000,128,2048,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,1388351661.770000,44939933.843061,"ns/op",GS,1000,128,4096,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,171410.380434,327.068797,"ns/op",GS,1000,256,2,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,477402.039163,2982.731554,"ns/op",GS,1000,256,4,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,868784.108911,6081.566998,"ns/op",GS,1000,256,8,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,1239349.689787,3566.734686,"ns/op",GS,1000,256,16,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,2619869.867585,15307.997268,"ns/op",GS,1000,256,32,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,5903429.091662,25936.769920,"ns/op",GS,1000,256,64,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,14005007.579622,135332.360492,"ns/op",GS,1000,256,128,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,34237845.526902,206721.079019,"ns/op",GS,1000,256,256,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,89696766.902561,1295529.916793,"ns/op",GS,1000,256,512,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,207727162.766000,5713529.501711,"ns/op",GS,1000,256,1024,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,555914978.645000,8651598.269903,"ns/op",GS,1000,256,2048,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,1283097431.780000,63969932.300052,"ns/op",GS,1000,256,4096,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,171759.553792,337.603285,"ns/op",GS,1000,512,2,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,467782.486993,16142.441567,"ns/op",GS,1000,512,4,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,869897.392234,10865.371186,"ns/op",GS,1000,512,8,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,1247244.351656,7701.044595,"ns/op",GS,1000,512,16,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,2612391.625957,12290.920707,"ns/op",GS,1000,512,32,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,5892042.279458,19183.154142,"ns/op",GS,1000,512,64,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,13922708.074968,100799.946247,"ns/op",GS,1000,512,128,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,34315209.561207,195377.964135,"ns/op",GS,1000,512,256,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,154082732.940000,2392820.181223,"ns/op",GS,1000,512,512,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,356937370.422500,13315373.919502,"ns/op",GS,1000,512,1024,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,813974583.760000,8530087.580965,"ns/op",GS,1000,512,2048,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,1795915605.490000,58204997.262221,"ns/op",GS,1000,512,4096,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,171542.309122,311.848560,"ns/op",GS,1000,1024,2,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,477918.596107,2076.775934,"ns/op",GS,1000,1024,4,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,868045.947735,5200.934387,"ns/op",GS,1000,1024,8,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,1249961.535796,3868.380291,"ns/op",GS,1000,1024,16,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,2610607.641552,16415.180751,"ns/op",GS,1000,1024,32,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,5913550.473640,19715.765395,"ns/op",GS,1000,1024,64,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,13944362.104259,109118.378744,"ns/op",GS,1000,1024,128,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,34244646.613961,188510.694210,"ns/op",GS,1000,1024,256,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,155316114.912381,3081385.525742,"ns/op",GS,1000,1024,512,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,348002968.415833,11690372.950283,"ns/op",GS,1000,1024,1024,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,810143756.080000,6929666.282969,"ns/op",GS,1000,1024,2048,
"org.sfm.benchmark.csv.ObjectSizeSfmCsvMapperShardingBenchmark.testMap","avgt",1,100.000000,1768117834.880000,58511274.129490,"ns/op",GS,1000,1024,4096,
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,63436.442782,399.782339,"ns/op",GS,1000,,2,FULL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,82602.023760,514.565255,"ns/op",GS,1000,,2,PARTIAL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,97772.605083,672.445017,"ns/op",GS,1000,,2,NO_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,135900.497043,302.274025,"ns/op",GS,1000,,4,FULL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,144787.115083,1959.930958,"ns/op",GS,1000,,4,PARTIAL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,258967.621333,5782.244376,"ns/op",GS,1000,,4,NO_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,206482.280042,515.108835,"ns/op",GS,1000,,8,FULL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,437993.301872,9222.154101,"ns/op",GS,1000,,8,PARTIAL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,619176.016691,11941.959278,"ns/op",GS,1000,,8,NO_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,406564.217320,784.040781,"ns/op",GS,1000,,16,FULL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,1058367.898058,15125.846164,"ns/op",GS,1000,,16,PARTIAL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,1234113.924287,15049.543094,"ns/op",GS,1000,,16,NO_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,788939.890652,7603.559574,"ns/op",GS,1000,,32,FULL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,2040083.388438,24119.117549,"ns/op",GS,1000,,32,PARTIAL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,2699219.064038,38850.078626,"ns/op",GS,1000,,32,NO_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,1875660.646750,13002.361989,"ns/op",GS,1000,,64,FULL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,4270649.682639,39924.774169,"ns/op",GS,1000,,64,PARTIAL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,6359444.180430,78472.300849,"ns/op",GS,1000,,64,NO_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,5200525.807801,60913.837917,"ns/op",GS,1000,,128,FULL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,9553531.938973,45205.800190,"ns/op",GS,1000,,128,PARTIAL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,14364334.977176,146363.432161,"ns/op",GS,1000,,128,NO_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,13957427.165027,149924.291297,"ns/op",GS,1000,,256,FULL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,20437867.919726,110197.458302,"ns/op",GS,1000,,256,PARTIAL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,37477768.905561,371118.610357,"ns/op",GS,1000,,256,NO_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,45472307.115250,495108.440681,"ns/op",GS,1000,,512,FULL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,55533978.223787,854596.486549,"ns/op",GS,1000,,512,PARTIAL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,102400244.373545,461253.429051,"ns/op",GS,1000,,512,NO_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,176536517.444000,3529230.448610,"ns/op",GS,1000,,1024,FULL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,135356086.037679,1167825.907867,"ns/op",GS,1000,,1024,PARTIAL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,366345107.410167,38458233.285828,"ns/op",GS,1000,,1024,NO_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,474598066.348333,11482867.049654,"ns/op",GS,1000,,2048,FULL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,382081494.415000,15957852.748998,"ns/op",GS,1000,,2048,PARTIAL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,1959887719.910000,14021523.639606,"ns/op",GS,1000,,2048,NO_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,1109976890.495000,68657901.555546,"ns/op",GS,1000,,4096,FULL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,935476400.485000,65566603.793410,"ns/op",GS,1000,,4096,PARTIAL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,3767480483.340000,13209235.791667,"ns/op",GS,1000,,4096,NO_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,3786392445.130000,458300228.437857,"ns/op",GS,1000,,8192,PARTIAL_ASM
"org.sfm.benchmark.db.sfm.ObjectSizeJdbcMapperBenchmark.testMap","avgt",1,100.000000,5837251550.140000,96158391.836299,"ns/op",GS,1000,,8192,NO_ASM
