"Benchmark","QuerySize","Median","Error (99.9%)","Samples"
PureJdbc,"1",44.374915430750846,0.11984757401706558,1597803
PureJdbc,"10",105.74961613048151,0.3958748042112318,1406728
PureJdbc,"100",694.8381714506861,11.746199783248645,1281628
PureJdbc,"1000",6309.4977036304335,30.314364741501112,1087804
JdbcMapperStatic,"1",54.829983776803346,0.19284050858792282,1111988
JdbcMapperStatic,"10",261.70028682143686,4.976559975068188,1905018
JdbcMapperStatic,"100",2024.856480993753,13.711375000133332,1718093
JdbcMapperStatic,"1000",21062.2451267008,56.26242158324166,1305635
JdbcMapperDynamic,"1",78.06229619051786,5.73975068970364,1256995
JdbcMapperDynamic,"10",457.96227495837917,14.595366731066818,1045751
JdbcMapperDynamic,"100",3929.4219997811124,20.635910389047858,1763463
JdbcMapperDynamic,"1000",39501.861916955786,75.86431049488414,1391018
JdbcMapperDynamicNoAsm,"1",109.06967574017347,0.2206622702262276,1433110
JdbcMapperDynamicNoAsm,"10",704.4852658654978,7.106227143912519,1277883
JdbcMapperDynamicNoAsm,"100",6596.55925288224,34.43759224637013,1046582
JdbcMapperDynamicNoAsm,"1000",65345.870418379425,89.81641144973503,1681010
Roma,"1",53.805810688974354,2.3021337077606674,1752460
Roma,"10",280.8637578021165,8.092655882986339,1783170
Roma,"100",2275.3942402490025,18.895342078853876,1530587
Roma,"1000",21111.942670120236,55.36844681405891,1300683
Sql2o,"1",2058.711301678792,15.777655703139528,1707180
Sql2o,"10",3745.2070660034096,19.946651233801457,1856495
Sql2o,"100",21351.25928619265,57.86715598750858,1287126
Sql2o,"1000",198519.2851664044,324.6199511984181,553561
Jooq,"1",20772.66617503239,55.761530340770186,1322121
Jooq,"10",28887.50153819289,57.546782501760084,1901257
Jooq,"100",107318.16529452112,161.78542289140262,1023458
Jooq,"1000",854117.6976222104,1852.4569989577813,128733
Hibernate,"1",13841.816396230362,45.724383334453684,1333709
Hibernate,"10",25499.75463813398,74.40132194734305,1081146
Hibernate,"100",138744.20720676339,231.50146566236378,791673
Hibernate,"1000",1286034.9954816808,3364.320627017088,85430
MyBatis,"1",8586.296430790584,30.90763733490729,1610973
MyBatis,"10",28694.967328495342,59.81557169087338,1627259
MyBatis,"100",222108.1713923099,371.37898973402656,494818
MyBatis,"1000",2142180.124931848,6848.565986610909,51356
RowMapper,"1",7047.864179884958,30.486054074364127,1176085
RowMapper,"10",69688.85599300043,97.30140701835117,1576097
RowMapper,"100",679796.7035312594,1386.2230644917763,161727
RowMapper,"1000",6976274.645573625,28705.906482174414,15803
