"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: db","Param: limit","Param: useAsm"
"org.sfm.benchmark.csv.CsvBenchmark.testJacksonCsvMapper","avgt",1,100,25796.18544721797,147.0803115488254,"ns/op","","1",""
"org.sfm.benchmark.csv.CsvBenchmark.testJacksonCsvMapper","avgt",1,100,32198.37204554359,162.7421104318374,"ns/op","","10",""
"org.sfm.benchmark.csv.CsvBenchmark.testJacksonCsvMapper","avgt",1,100,93268.71881927802,214.67511687385132,"ns/op","","100",""
"org.sfm.benchmark.csv.CsvBenchmark.testJacksonCsvMapper","avgt",1,100,762566.7365631388,6923.593347232034,"ns/op","","1000",""
"org.sfm.benchmark.csv.CsvBenchmark.testOpenCsvMapper","avgt",1,100,24782.54661669585,50.519961752340095,"ns/op","","1",""
"org.sfm.benchmark.csv.CsvBenchmark.testOpenCsvMapper","avgt",1,100,37223.22327138471,120.55831740002695,"ns/op","","10",""
"org.sfm.benchmark.csv.CsvBenchmark.testOpenCsvMapper","avgt",1,100,162699.23614423987,979.9169988752743,"ns/op","","100",""
"org.sfm.benchmark.csv.CsvBenchmark.testOpenCsvMapper","avgt",1,100,1413568.2164499038,19089.010968658033,"ns/op","","1000",""
"org.sfm.benchmark.csv.CsvBenchmark.testReadSfmCsvMapper","avgt",1,100,17791.246725195546,52.81430877606097,"ns/op","","1",""
"org.sfm.benchmark.csv.CsvBenchmark.testReadSfmCsvMapper","avgt",1,100,22129.39952475841,160.5263647637527,"ns/op","","10",""
"org.sfm.benchmark.csv.CsvBenchmark.testReadSfmCsvMapper","avgt",1,100,62398.0143963136,771.8490944928266,"ns/op","","100",""
"org.sfm.benchmark.csv.CsvBenchmark.testReadSfmCsvMapper","avgt",1,100,469273.13727731886,965.7627908461802,"ns/op","","1000",""
"org.sfm.benchmark.csv.CsvBenchmark.testUnivocityCsvMapper","avgt",1,100,4511973.929768257,20110.434314258917,"ns/op","","1",""
"org.sfm.benchmark.csv.CsvBenchmark.testUnivocityCsvMapper","avgt",1,100,4528717.722329449,13995.628514535045,"ns/op","","10",""
"org.sfm.benchmark.csv.CsvBenchmark.testUnivocityCsvMapper","avgt",1,100,4619405.335629478,17436.358956768025,"ns/op","","100",""
"org.sfm.benchmark.csv.CsvBenchmark.testUnivocityCsvMapper","avgt",1,100,5503792.218426821,16470.099047327083,"ns/op","","1000",""
"org.sfm.benchmark.db.hibernate.HibernateStatefullBenchmark.testQuery","avgt",1,100,18169.430655805594,165.20150026189657,"ns/op","HSQLDB","1",""
"org.sfm.benchmark.db.hibernate.HibernateStatefullBenchmark.testQuery","avgt",1,100,37724.51394384783,210.47887140710503,"ns/op","HSQLDB","10",""
"org.sfm.benchmark.db.hibernate.HibernateStatefullBenchmark.testQuery","avgt",1,100,238777.9334209712,760.6659973573398,"ns/op","HSQLDB","100",""
"org.sfm.benchmark.db.hibernate.HibernateStatefullBenchmark.testQuery","avgt",1,100,2194316.580962092,15321.841854370996,"ns/op","HSQLDB","1000",""
"org.sfm.benchmark.db.ibatis.MyBatisBenchmark.testQuery","avgt",1,100,21219.266056209104,331.1145295532432,"ns/op","HSQLDB","1",""
"org.sfm.benchmark.db.ibatis.MyBatisBenchmark.testQuery","avgt",1,100,45273.077454377664,404.92849891082557,"ns/op","HSQLDB","10",""
"org.sfm.benchmark.db.ibatis.MyBatisBenchmark.testQuery","avgt",1,100,266769.76119713,2621.522546533906,"ns/op","HSQLDB","100",""
"org.sfm.benchmark.db.ibatis.MyBatisBenchmark.testQuery","avgt",1,100,2670126.9322511316,83882.15521548872,"ns/op","HSQLDB","1000",""
"org.sfm.benchmark.db.jdbc.PureJdbcBenchmark.testQuery","avgt",1,100,1719.2590011565926,28.18968157211781,"ns/op","HSQLDB","1",""
"org.sfm.benchmark.db.jdbc.PureJdbcBenchmark.testQuery","avgt",1,100,4610.478866880732,20.157796390952093,"ns/op","HSQLDB","10",""
"org.sfm.benchmark.db.jdbc.PureJdbcBenchmark.testQuery","avgt",1,100,33249.49016585967,140.71056176610554,"ns/op","HSQLDB","100",""
"org.sfm.benchmark.db.jdbc.PureJdbcBenchmark.testQuery","avgt",1,100,321254.0209433736,1011.4458127106027,"ns/op","HSQLDB","1000",""
"org.sfm.benchmark.db.jooq.JooqBenchmark.testFetchRecord","avgt",1,100,26659.679794123116,122.75779063819716,"ns/op","HSQLDB","1",""
"org.sfm.benchmark.db.jooq.JooqBenchmark.testFetchRecord","avgt",1,100,35589.69595916919,193.59618014770498,"ns/op","HSQLDB","10",""
