"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: db","Param: limit","Param: useAsm"
"org.sfm.benchmark.csv.CsvBenchmark.testJacksonCsvMapper","avgt",1,100,1028.0403833616172,2.7215315201213515,"ns/op","","1",""
"org.sfm.benchmark.csv.CsvBenchmark.testJacksonCsvMapper","avgt",1,100,7909.160213494323,53.38428989684668,"ns/op","","10",""
"org.sfm.benchmark.csv.CsvBenchmark.testJacksonCsvMapper","avgt",1,100,77237.74527992861,1214.1581188843872,"ns/op","","100",""
"org.sfm.benchmark.csv.CsvBenchmark.testJacksonCsvMapper","avgt",1,100,708147.7256531151,5606.9982406321205,"ns/op","","1000",""
"org.sfm.benchmark.csv.CsvBenchmark.testOpenCsvMapper","avgt",1,100,2714.6017768968104,10.33423572049711,"ns/op","","1",""
"org.sfm.benchmark.csv.CsvBenchmark.testOpenCsvMapper","avgt",1,100,14626.614368714141,71.56868314882384,"ns/op","","10",""
"org.sfm.benchmark.csv.CsvBenchmark.testOpenCsvMapper","avgt",1,100,136670.83968435027,1131.0704907906486,"ns/op","","100",""
"org.sfm.benchmark.csv.CsvBenchmark.testOpenCsvMapper","avgt",1,100,1418686.0536663674,11457.933810838394,"ns/op","","1000",""
"org.sfm.benchmark.csv.CsvBenchmark.testReadSfmCsvMapper","avgt",1,100,2359.657038002309,3.2597756839907936,"ns/op","","1",""
"org.sfm.benchmark.csv.CsvBenchmark.testReadSfmCsvMapper","avgt",1,100,6582.416099134395,13.58462045495072,"ns/op","","10",""
"org.sfm.benchmark.csv.CsvBenchmark.testReadSfmCsvMapper","avgt",1,100,46381.68434136138,121.01734669594926,"ns/op","","100",""
"org.sfm.benchmark.csv.CsvBenchmark.testReadSfmCsvMapper","avgt",1,100,419715.8557085678,1770.6519234182772,"ns/op","","1000",""
"org.sfm.benchmark.csv.CsvBenchmark.testUnivocityCsvMapper","avgt",1,100,4804589.115460408,19352.201809558574,"ns/op","","1",""
"org.sfm.benchmark.csv.CsvBenchmark.testUnivocityCsvMapper","avgt",1,100,4802216.21959546,12136.766502501667,"ns/op","","10",""
"org.sfm.benchmark.csv.CsvBenchmark.testUnivocityCsvMapper","avgt",1,100,4907830.739147139,19372.848325656727,"ns/op","","100",""
"org.sfm.benchmark.csv.CsvBenchmark.testUnivocityCsvMapper","avgt",1,100,5769016.993982052,17686.987079387643,"ns/op","","1000",""
"org.sfm.benchmark.db.hibernate.HibernateStatefullBenchmark.testQuery","avgt",1,100,412596.2878531512,11814.780894223632,"ns/op","MYSQL","1",""
"org.sfm.benchmark.db.hibernate.HibernateStatefullBenchmark.testQuery","avgt",1,100,543150.7254945764,11769.252774727924,"ns/op","MYSQL","10",""
"org.sfm.benchmark.db.hibernate.HibernateStatefullBenchmark.testQuery","avgt",1,100,2077849.3092795198,42643.70343028106,"ns/op","MYSQL","100",""
"org.sfm.benchmark.db.hibernate.HibernateStatefullBenchmark.testQuery","avgt",1,100,1.567757100119633E7,204967.36042246845,"ns/op","MYSQL","1000",""
"org.sfm.benchmark.db.ibatis.MyBatisBenchmark.testQuery","avgt",1,100,419997.7321108127,9084.76139326671,"ns/op","MYSQL","1",""
"org.sfm.benchmark.db.ibatis.MyBatisBenchmark.testQuery","avgt",1,100,493910.0385408897,14166.91814929194,"ns/op","MYSQL","10",""
"org.sfm.benchmark.db.ibatis.MyBatisBenchmark.testQuery","avgt",1,100,935622.6317193663,18581.628715167608,"ns/op","MYSQL","100",""
"org.sfm.benchmark.db.ibatis.MyBatisBenchmark.testQuery","avgt",1,100,5262953.256126373,65370.578690412935,"ns/op","MYSQL","1000",""
"org.sfm.benchmark.db.jdbc.PureJdbcBenchmark.testQuery","avgt",1,100,239015.0002620701,3497.0516093960164,"ns/op","MYSQL","1",""
"org.sfm.benchmark.db.jdbc.PureJdbcBenchmark.testQuery","avgt",1,100,275738.8121093735,5789.569698937042,"ns/op","MYSQL","10",""
"org.sfm.benchmark.db.jdbc.PureJdbcBenchmark.testQuery","avgt",1,100,592282.8281055512,31687.47956807927,"ns/op","MYSQL","100",""
"org.sfm.benchmark.db.jdbc.PureJdbcBenchmark.testQuery","avgt",1,100,2393006.0106074396,13430.30447994782,"ns/op","MYSQL","1000",""
"org.sfm.benchmark.db.jooq.JooqBenchmark.testFetchRecord","avgt",1,100,338010.2853704667,2113.5084157826354,"ns/op","MYSQL","1",""
"org.sfm.benchmark.db.jooq.JooqBenchmark.testFetchRecord","avgt",1,100,389117.62987503567,6059.090311964,"ns/op","MYSQL","10",""
"org.sfm.benchmark.db.jooq.JooqBenchmark.testFetchRecord","avgt",1,100,791154.5049981192,21228.936499922358,"ns/op","MYSQL","100",""
"org.sfm.benchmark.db.jooq.JooqBenchmark.testFetchRecord","avgt",1,100,3321523.1531271995,17954.31197679839,"ns/op","MYSQL","1000",""
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlSmfMapper","avgt",1,100,343896.37151283515,1865.9991741626836,"ns/op","MYSQL","1",""
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlSmfMapper","avgt",1,100,401851.6836234296,7633.524755684714,"ns/op","MYSQL","10",""
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlSmfMapper","avgt",1,100,787473.1697771735,22693.539687947203,"ns/op","MYSQL","100",""
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlSmfMapper","avgt",1,100,3311649.7775232983,19758.570266723746,"ns/op","MYSQL","1000",""
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlWithJooqMapper","avgt",1,100,346838.33096015925,2067.6785351903814,"ns/op","MYSQL","1",""
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlWithJooqMapper","avgt",1,100,415110.5178337807,7249.026116898084,"ns/op","MYSQL","10",""
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlWithJooqMapper","avgt",1,100,786729.6851038977,19986.844991176516,"ns/op","MYSQL","100",""
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlWithJooqMapper","avgt",1,100,3343986.782357678,16126.273924882733,"ns/op","MYSQL","1000",""
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100,241209.3619278893,3218.078127155245,"ns/op","MYSQL","1","true"
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100,241671.0699797942,3470.8794946864787,"ns/op","MYSQL","1","false"
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100,299313.919077179,10355.08528002357,"ns/op","MYSQL","10","true"
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100,308715.3107049128,11559.003650137893,"ns/op","MYSQL","10","false"
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100,606752.8386998876,31885.056264134986,"ns/op","MYSQL","100","true"
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100,606453.3161445962,27045.81468419099,"ns/op","MYSQL","100","false"
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100,2532859.974191436,15996.128588036936,"ns/op","MYSQL","1000","true"
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100,2576313.867678641,12999.67292488122,"ns/op","MYSQL","1000","false"
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100,236299.44554934342,2971.403227807046,"ns/op","MYSQL","1","true"
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100,240599.27790116135,3841.3585530706514,"ns/op","MYSQL","1","false"
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100,275069.62505293486,5919.665919929744,"ns/op","MYSQL","10","true"
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100,282131.55613918195,7529.158818897444,"ns/op","MYSQL","10","false"
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100,606746.9636411894,33445.895299842334,"ns/op","MYSQL","100","true"
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100,615499.091853427,39805.4486392226,"ns/op","MYSQL","100","false"
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100,2404854.638493234,14604.444976097584,"ns/op","MYSQL","1000","true"
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100,2453182.300215281,12730.07653573981,"ns/op","MYSQL","1000","false"
"org.sfm.benchmark.db.spring.BeanPropertyRowMapperBenchmark.testQuery","avgt",1,100,296358.86437321035,11488.670417549907,"ns/op","MYSQL","1",""
"org.sfm.benchmark.db.spring.BeanPropertyRowMapperBenchmark.testQuery","avgt",1,100,452707.1461489971,14759.576780048756,"ns/op","MYSQL","10",""
"org.sfm.benchmark.db.spring.BeanPropertyRowMapperBenchmark.testQuery","avgt",1,100,1820121.8813640284,33185.458435099594,"ns/op","MYSQL","100",""
"org.sfm.benchmark.db.spring.BeanPropertyRowMapperBenchmark.testQuery","avgt",1,100,1.3678376828839969E7,67344.17142516412,"ns/op","MYSQL","1000",""
"org.sfm.benchmark.db.spring.RomaBenchmark.testQuery","avgt",1,100,250476.4603099517,3657.4497374423568,"ns/op","MYSQL","1",""
"org.sfm.benchmark.db.spring.RomaBenchmark.testQuery","avgt",1,100,307080.97821300506,11504.702692600495,"ns/op","MYSQL","10",""
"org.sfm.benchmark.db.spring.RomaBenchmark.testQuery","avgt",1,100,609615.2855073116,26604.96747133382,"ns/op","MYSQL","100",""
"org.sfm.benchmark.db.spring.RomaBenchmark.testQuery","avgt",1,100,2501180.492495399,15594.875031852216,"ns/op","MYSQL","1000",""
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.testQuery","avgt",1,100,257056.3707145249,3808.8838332511477,"ns/op","MYSQL","1",""
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.testQuery","avgt",1,100,329343.6163030032,12494.393029339011,"ns/op","MYSQL","10",""
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.testQuery","avgt",1,100,685119.8626623935,27750.387181371094,"ns/op","MYSQL","100",""
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.testQuery","avgt",1,100,2890561.8213755335,12776.942567577149,"ns/op","MYSQL","1000",""
