"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: db","Param: limit","Param: useAsm"
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100,319404.625513723,6827.992585355381,"ns/op","MYSQL","10","false"
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100,659301.1480336159,12291.075476409671,"ns/op","MYSQL","100","true"
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100,667804.9984607591,14330.6399919762,"ns/op","MYSQL","100","false"
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100,2976353.5103174243,9025.443213484928,"ns/op","MYSQL","1000","true"
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100,3005437.066581094,18235.126909737966,"ns/op","MYSQL","1000","false"
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100,244119.35593798675,2256.821039238276,"ns/op","MYSQL","1","true"
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100,242993.30862962233,2229.8680212978898,"ns/op","MYSQL","1","false"
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100,303847.7498298601,6648.580223108595,"ns/op","MYSQL","10","true"
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100,308690.1377169744,6491.750454711417,"ns/op","MYSQL","10","false"
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100,638114.7911555548,15276.974420941455,"ns/op","MYSQL","100","true"
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100,641735.0628458527,13707.627158632085,"ns/op","MYSQL","100","false"
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100,2857807.9750651084,7205.7120567822085,"ns/op","MYSQL","1000","true"
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100,2903595.239018279,6995.677037140418,"ns/op","MYSQL","1000","false"
"org.sfm.benchmark.db.spring.BeanPropertyRowMapperBenchmark.testQuery","avgt",1,100,304775.4233438119,6282.173829600948,"ns/op","MYSQL","1",""
"org.sfm.benchmark.db.spring.BeanPropertyRowMapperBenchmark.testQuery","avgt",1,100,489963.66047364136,9880.591350886963,"ns/op","MYSQL","10",""
"org.sfm.benchmark.db.spring.BeanPropertyRowMapperBenchmark.testQuery","avgt",1,100,2048962.4054006133,15270.228135148198,"ns/op","MYSQL","100",""
"org.sfm.benchmark.db.spring.BeanPropertyRowMapperBenchmark.testQuery","avgt",1,100,1.4799131400330584E7,235496.20798342102,"ns/op","MYSQL","1000",""
"org.sfm.benchmark.db.spring.RomaBenchmark.testQuery","avgt",1,100,261005.97332842005,3192.8173008258705,"ns/op","MYSQL","1",""
"org.sfm.benchmark.db.spring.RomaBenchmark.testQuery","avgt",1,100,334200.0594882154,8253.497650269575,"ns/op","MYSQL","10",""
"org.sfm.benchmark.db.spring.RomaBenchmark.testQuery","avgt",1,100,697194.7570822232,13034.28363949133,"ns/op","MYSQL","100",""
"org.sfm.benchmark.db.spring.RomaBenchmark.testQuery","avgt",1,100,3219611.158061781,9150.736671551804,"ns/op","MYSQL","1000",""
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.testQuery","avgt",1,100,265358.32480919565,3576.8659457008084,"ns/op","MYSQL","1",""
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.testQuery","avgt",1,100,355012.0109300496,9148.263446855699,"ns/op","MYSQL","10",""
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.testQuery","avgt",1,100,757044.9830787694,14258.256954210407,"ns/op","MYSQL","100",""
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.testQuery","avgt",1,100,3663370.819344995,21095.89213428027,"ns/op","MYSQL","1000",""
