"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: db","Param: limit","Param: useAsm"
"org.sfm.benchmark.csv.CsvBenchmark.testJacksonCsvMapper","avgt",1,100,1015.9369561236864,5.0167033002341705,"ns/op","","1",""
"org.sfm.benchmark.csv.CsvBenchmark.testJacksonCsvMapper","avgt",1,100,7858.155005315997,56.2320428475634,"ns/op","","10",""
"org.sfm.benchmark.csv.CsvBenchmark.testJacksonCsvMapper","avgt",1,100,74590.86917888442,368.3722405349925,"ns/op","","100",""
"org.sfm.benchmark.csv.CsvBenchmark.testJacksonCsvMapper","avgt",1,100,700938.0979863226,5530.942704127941,"ns/op","","1000",""
"org.sfm.benchmark.csv.CsvBenchmark.testOpenCsvMapper","avgt",1,100,2700.1140832350384,9.086163947112647,"ns/op","","1",""
"org.sfm.benchmark.csv.CsvBenchmark.testOpenCsvMapper","avgt",1,100,14676.512194191873,105.9057090652276,"ns/op","","10",""
"org.sfm.benchmark.csv.CsvBenchmark.testOpenCsvMapper","avgt",1,100,134463.99069791936,689.2770555671964,"ns/op","","100",""
"org.sfm.benchmark.csv.CsvBenchmark.testOpenCsvMapper","avgt",1,100,1378469.582831817,8486.492115819105,"ns/op","","1000",""
"org.sfm.benchmark.csv.CsvBenchmark.testReadSfmCsvMapper","avgt",1,100,2380.2762991105005,11.298618486411707,"ns/op","","1",""
"org.sfm.benchmark.csv.CsvBenchmark.testReadSfmCsvMapper","avgt",1,100,5904.739485672445,106.2750020057018,"ns/op","","10",""
"org.sfm.benchmark.csv.CsvBenchmark.testReadSfmCsvMapper","avgt",1,100,39092.96099878049,78.03463436973577,"ns/op","","100",""
"org.sfm.benchmark.csv.CsvBenchmark.testReadSfmCsvMapper","avgt",1,100,388942.6531225914,5289.113722401656,"ns/op","","1000",""
"org.sfm.benchmark.csv.CsvBenchmark.testUnivocityCsvMapper","avgt",1,100,4725531.089083899,21888.88596856657,"ns/op","","1",""
"org.sfm.benchmark.csv.CsvBenchmark.testUnivocityCsvMapper","avgt",1,100,4709034.718078596,13440.768262748996,"ns/op","","10",""
"org.sfm.benchmark.csv.CsvBenchmark.testUnivocityCsvMapper","avgt",1,100,4837713.127808915,19010.075834304364,"ns/op","","100",""
"org.sfm.benchmark.csv.CsvBenchmark.testUnivocityCsvMapper","avgt",1,100,5673808.889747344,19218.079060963122,"ns/op","","1000",""
"org.sfm.benchmark.db.hibernate.HibernateStatefullBenchmark.testQuery","avgt",1,100,18124.502037875118,234.6605070254118,"ns/op","HSQLDB","1",""
"org.sfm.benchmark.db.hibernate.HibernateStatefullBenchmark.testQuery","avgt",1,100,38025.27885377032,273.50884063276635,"ns/op","HSQLDB","10",""
"org.sfm.benchmark.db.hibernate.HibernateStatefullBenchmark.testQuery","avgt",1,100,240948.56050552544,1515.891512285267,"ns/op","HSQLDB","100",""
"org.sfm.benchmark.db.hibernate.HibernateStatefullBenchmark.testQuery","avgt",1,100,2210648.45272449,17754.64048564149,"ns/op","HSQLDB","1000",""
"org.sfm.benchmark.db.ibatis.MyBatisBenchmark.testQuery","avgt",1,100,20722.69795105694,288.07047645952736,"ns/op","HSQLDB","1",""
"org.sfm.benchmark.db.ibatis.MyBatisBenchmark.testQuery","avgt",1,100,45364.48243297225,581.2316412861836,"ns/op","HSQLDB","10",""
"org.sfm.benchmark.db.ibatis.MyBatisBenchmark.testQuery","avgt",1,100,269020.0263659663,3332.9260433257646,"ns/op","HSQLDB","100",""
"org.sfm.benchmark.db.ibatis.MyBatisBenchmark.testQuery","avgt",1,100,2560406.1843053214,61118.05456823852,"ns/op","HSQLDB","1000",""
"org.sfm.benchmark.db.jdbc.PureJdbcBenchmark.testQuery","avgt",1,100,1739.7350386895941,24.733937299536684,"ns/op","HSQLDB","1",""
"org.sfm.benchmark.db.jdbc.PureJdbcBenchmark.testQuery","avgt",1,100,4630.340579365119,32.4448174864046,"ns/op","HSQLDB","10",""
"org.sfm.benchmark.db.jdbc.PureJdbcBenchmark.testQuery","avgt",1,100,33128.43099221652,104.93318579491181,"ns/op","HSQLDB","100",""
"org.sfm.benchmark.db.jdbc.PureJdbcBenchmark.testQuery","avgt",1,100,321857.6471432952,2245.8952390654717,"ns/op","HSQLDB","1000",""
"org.sfm.benchmark.db.jooq.JooqBenchmark.testQuery","avgt",1,100,36181.84567239091,201.22543023863653,"ns/op","HSQLDB","1",""
"org.sfm.benchmark.db.jooq.JooqBenchmark.testQuery","avgt",1,100,50001.4586178245,220.18776673197618,"ns/op","HSQLDB","10",""
"org.sfm.benchmark.db.jooq.JooqBenchmark.testQuery","avgt",1,100,191035.25351864097,483.9935578121328,"ns/op","HSQLDB","100",""
"org.sfm.benchmark.db.jooq.JooqBenchmark.testQuery","avgt",1,100,1561569.7255071104,3563.241227389105,"ns/op","HSQLDB","1000",""
