"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: db","Param: limit","Param: useAsm"
"org.sfm.benchmark.db.hibernate.HibernateStatefullBenchmark.testQuery","avgt",1,100.000000,18147.044894,150.136029,"ns/op",HSQLDB,1,
"org.sfm.benchmark.db.hibernate.HibernateStatefullBenchmark.testQuery","avgt",1,100.000000,38484.090382,253.001063,"ns/op",HSQLDB,10,
"org.sfm.benchmark.db.hibernate.HibernateStatefullBenchmark.testQuery","avgt",1,100.000000,243098.226898,3958.759701,"ns/op",HSQLDB,100,
"org.sfm.benchmark.db.hibernate.HibernateStatefullBenchmark.testQuery","avgt",1,100.000000,2261047.805870,38958.456820,"ns/op",HSQLDB,1000,
"org.sfm.benchmark.db.ibatis.MyBatisBenchmark.testQuery","avgt",1,100.000000,20816.566463,354.758230,"ns/op",HSQLDB,1,
"org.sfm.benchmark.db.ibatis.MyBatisBenchmark.testQuery","avgt",1,100.000000,44925.464296,405.840767,"ns/op",HSQLDB,10,
"org.sfm.benchmark.db.ibatis.MyBatisBenchmark.testQuery","avgt",1,100.000000,276820.829840,3068.939038,"ns/op",HSQLDB,100,
"org.sfm.benchmark.db.ibatis.MyBatisBenchmark.testQuery","avgt",1,100.000000,2532063.303446,12947.249459,"ns/op",HSQLDB,1000,
"org.sfm.benchmark.db.jdbc.PureJdbcBenchmark.testQuery","avgt",1,100.000000,1728.174184,30.834454,"ns/op",HSQLDB,1,
"org.sfm.benchmark.db.jdbc.PureJdbcBenchmark.testQuery","avgt",1,100.000000,4619.457844,23.975541,"ns/op",HSQLDB,10,
"org.sfm.benchmark.db.jdbc.PureJdbcBenchmark.testQuery","avgt",1,100.000000,33157.385301,51.423830,"ns/op",HSQLDB,100,
"org.sfm.benchmark.db.jdbc.PureJdbcBenchmark.testQuery","avgt",1,100.000000,320629.013256,1056.693887,"ns/op",HSQLDB,1000,
"org.sfm.benchmark.db.jooq.JooqBenchmark.testFetchRecord","avgt",1,100.000000,24262.052539,354.267621,"ns/op",HSQLDB,1,
"org.sfm.benchmark.db.jooq.JooqBenchmark.testFetchRecord","avgt",1,100.000000,31276.549129,184.010467,"ns/op",HSQLDB,10,
"org.sfm.benchmark.db.jooq.JooqBenchmark.testFetchRecord","avgt",1,100.000000,109005.881843,172.382472,"ns/op",HSQLDB,100,
"org.sfm.benchmark.db.jooq.JooqBenchmark.testFetchRecord","avgt",1,100.000000,857262.199871,2629.051427,"ns/op",HSQLDB,1000,
