"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: db","Param: limit","Param: useAsm"
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQueryForEach","avgt",1,100.000000,5180.697520,23.951824,"ns/op",HSQLDB,10,true
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQueryForEach","avgt",1,100.000000,6873.655895,25.441256,"ns/op",HSQLDB,10,false
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQueryForEach","avgt",1,100.000000,36316.580982,137.303757,"ns/op",HSQLDB,100,true
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQueryForEach","avgt",1,100.000000,52750.994852,130.768438,"ns/op",HSQLDB,100,false
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQueryForEach","avgt",1,100.000000,348848.450980,1865.570132,"ns/op",HSQLDB,1000,true
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQueryForEach","avgt",1,100.000000,495139.106290,1795.212060,"ns/op",HSQLDB,1000,false
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100.000000,1778.803142,16.739509,"ns/op",HSQLDB,1,true
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100.000000,2023.620767,23.400758,"ns/op",HSQLDB,1,false
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100.000000,4936.061010,28.659293,"ns/op",HSQLDB,10,true
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100.000000,6679.368694,24.149228,"ns/op",HSQLDB,10,false
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100.000000,37616.581304,124.722488,"ns/op",HSQLDB,100,true
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100.000000,53370.619939,112.903770,"ns/op",HSQLDB,100,false
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100.000000,361356.801162,1783.765198,"ns/op",HSQLDB,1000,true
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100.000000,495229.008391,3326.467220,"ns/op",HSQLDB,1000,false
"org.sfm.benchmark.db.spring.BeanPropertyRowMapperBenchmark.testQuery","avgt",1,100.000000,14147.399160,146.370925,"ns/op",HSQLDB,1,
"org.sfm.benchmark.db.spring.BeanPropertyRowMapperBenchmark.testQuery","avgt",1,100.000000,120768.405015,1708.530189,"ns/op",HSQLDB,10,
"org.sfm.benchmark.db.spring.BeanPropertyRowMapperBenchmark.testQuery","avgt",1,100.000000,1152154.927038,16513.174516,"ns/op",HSQLDB,100,
"org.sfm.benchmark.db.spring.BeanPropertyRowMapperBenchmark.testQuery","avgt",1,100.000000,11311451.905409,133847.798735,"ns/op",HSQLDB,1000,
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.sfm","avgt",1,100.000000,5098.192618,29.660919,"ns/op",HSQLDB,1,
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.sfm","avgt",1,100.000000,8478.132027,27.611652,"ns/op",HSQLDB,10,
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.sfm","avgt",1,100.000000,42156.182205,93.314434,"ns/op",HSQLDB,100,
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.sfm","avgt",1,100.000000,387538.736731,2184.546997,"ns/op",HSQLDB,1000,
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.testQuery","avgt",1,100.000000,6152.493430,34.709479,"ns/op",HSQLDB,1,
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.testQuery","avgt",1,100.000000,12238.938591,48.360542,"ns/op",HSQLDB,10,
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.testQuery","avgt",1,100.000000,69054.467825,215.754733,"ns/op",HSQLDB,100,
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.testQuery","avgt",1,100.000000,640687.857356,2466.519012,"ns/op",HSQLDB,1000,
