"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: db","Param: limit","Param: useAsm"
"org.sfm.benchmark.csv.CsvBenchmark.testJacksonCsvMapper","avgt",1,100,1035.274613674076,5.093126597336428,"ns/op","","1",""
"org.sfm.benchmark.csv.CsvBenchmark.testJacksonCsvMapper","avgt",1,100,7868.33809044615,37.77341491161368,"ns/op","","10",""
"org.sfm.benchmark.csv.CsvBenchmark.testJacksonCsvMapper","avgt",1,100,74528.103334143,333.61013719985795,"ns/op","","100",""
"org.sfm.benchmark.csv.CsvBenchmark.testJacksonCsvMapper","avgt",1,100,703722.363352552,5798.083317993961,"ns/op","","1000",""
"org.sfm.benchmark.csv.CsvBenchmark.testOpenCsvMapper","avgt",1,100,2714.73777921736,8.004421785644674,"ns/op","","1",""
"org.sfm.benchmark.csv.CsvBenchmark.testOpenCsvMapper","avgt",1,100,14728.460755324018,107.07914790432422,"ns/op","","10",""
"org.sfm.benchmark.csv.CsvBenchmark.testOpenCsvMapper","avgt",1,100,138141.1883341944,1145.904899323738,"ns/op","","100",""
"org.sfm.benchmark.csv.CsvBenchmark.testOpenCsvMapper","avgt",1,100,1420438.6133883216,10290.639101069582,"ns/op","","1000",""
"org.sfm.benchmark.csv.CsvBenchmark.testReadSfmCsvMapper","avgt",1,100,2376.651371433603,4.880686004751477,"ns/op","","1",""
"org.sfm.benchmark.csv.CsvBenchmark.testReadSfmCsvMapper","avgt",1,100,6555.56346867471,23.599975295736325,"ns/op","","10",""
"org.sfm.benchmark.csv.CsvBenchmark.testReadSfmCsvMapper","avgt",1,100,46227.76590077452,254.07096331095408,"ns/op","","100",""
"org.sfm.benchmark.csv.CsvBenchmark.testReadSfmCsvMapper","avgt",1,100,418302.2086869633,1867.8623450846958,"ns/op","","1000",""
"org.sfm.benchmark.csv.CsvBenchmark.testUnivocityCsvMapper","avgt",1,100,4927509.688278604,21251.17305323229,"ns/op","","1",""
"org.sfm.benchmark.csv.CsvBenchmark.testUnivocityCsvMapper","avgt",1,100,4954717.91811082,13931.643058214095,"ns/op","","10",""
"org.sfm.benchmark.csv.CsvBenchmark.testUnivocityCsvMapper","avgt",1,100,5029700.197430774,22895.52428631248,"ns/op","","100",""
"org.sfm.benchmark.csv.CsvBenchmark.testUnivocityCsvMapper","avgt",1,100,5888737.421420889,18963.297957255174,"ns/op","","1000",""
"org.sfm.benchmark.db.hibernate.HibernateStatefullBenchmark.testQuery","avgt",1,100,33847.76529431248,367.9641838287656,"ns/op","HSQLDB","1",""
"org.sfm.benchmark.db.hibernate.HibernateStatefullBenchmark.testQuery","avgt",1,100,137555.3695224968,2045.544630213933,"ns/op","HSQLDB","10",""
"org.sfm.benchmark.db.hibernate.HibernateStatefullBenchmark.testQuery","avgt",1,100,1197062.6911602032,16093.416864961424,"ns/op","HSQLDB","100",""
"org.sfm.benchmark.db.hibernate.HibernateStatefullBenchmark.testQuery","avgt",1,100,1.1956215518548507E7,124936.33563332458,"ns/op","HSQLDB","1000",""
"org.sfm.benchmark.db.ibatis.MyBatisBenchmark.testQuery","avgt",1,100,21616.64881447802,337.8098934494254,"ns/op","HSQLDB","1",""
"org.sfm.benchmark.db.ibatis.MyBatisBenchmark.testQuery","avgt",1,100,46051.9939820026,428.64440308466646,"ns/op","HSQLDB","10",""
"org.sfm.benchmark.db.ibatis.MyBatisBenchmark.testQuery","avgt",1,100,272592.23665171606,3480.836401149821,"ns/op","HSQLDB","100",""
"org.sfm.benchmark.db.ibatis.MyBatisBenchmark.testQuery","avgt",1,100,2595696.1711221775,63681.57471976652,"ns/op","HSQLDB","1000",""
"org.sfm.benchmark.db.jdbc.PureJdbcBenchmark.testQuery","avgt",1,100,1693.6092188224306,11.25542819349623,"ns/op","HSQLDB","1",""
"org.sfm.benchmark.db.jdbc.PureJdbcBenchmark.testQuery","avgt",1,100,4601.2820806778955,18.673802964465366,"ns/op","HSQLDB","10",""
"org.sfm.benchmark.db.jdbc.PureJdbcBenchmark.testQuery","avgt",1,100,33180.29251861107,67.90326751672055,"ns/op","HSQLDB","100",""
"org.sfm.benchmark.db.jdbc.PureJdbcBenchmark.testQuery","avgt",1,100,319690.913886115,1493.3617125648543,"ns/op","HSQLDB","1000",""
"org.sfm.benchmark.db.jooq.JooqBenchmark.testFetchRecord","avgt",1,100,26358.53868173099,224.2701867923697,"ns/op","HSQLDB","1",""
"org.sfm.benchmark.db.jooq.JooqBenchmark.testFetchRecord","avgt",1,100,35656.040544381474,141.9043447492952,"ns/op","HSQLDB","10",""
"org.sfm.benchmark.db.jooq.JooqBenchmark.testFetchRecord","avgt",1,100,121839.26611685568,225.37948892119124,"ns/op","HSQLDB","100",""
"org.sfm.benchmark.db.jooq.JooqBenchmark.testFetchRecord","avgt",1,100,939252.7122156131,1362.771380677248,"ns/op","HSQLDB","1000",""
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlSmfMapper","avgt",1,100,32111.507537860638,110.85165279800955,"ns/op","HSQLDB","1",""
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlSmfMapper","avgt",1,100,41599.00144453922,271.2372276698185,"ns/op","HSQLDB","10",""
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlSmfMapper","avgt",1,100,128591.72498827973,794.2007398123561,"ns/op","HSQLDB","100",""
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlSmfMapper","avgt",1,100,966392.8563473171,9147.795877960005,"ns/op","HSQLDB","1000",""
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlWithJooqMapper","avgt",1,100,36357.92181097983,146.51455258917883,"ns/op","HSQLDB","1",""
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlWithJooqMapper","avgt",1,100,49284.20745584401,175.18774937878186,"ns/op","HSQLDB","10",""
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlWithJooqMapper","avgt",1,100,185473.80943611334,343.24126818373946,"ns/op","HSQLDB","100",""
"org.sfm.benchmark.db.jooq.JooqBenchmark.testSqlWithJooqMapper","avgt",1,100,1525367.8293011345,4457.160471536806,"ns/op","HSQLDB","1000",""
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100,1982.3964038803838,25.7865735410536,"ns/op","HSQLDB","1","true"
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100,1971.8541433480746,15.310315058091856,"ns/op","HSQLDB","1","false"
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100,6381.670590745016,63.87659405809891,"ns/op","HSQLDB","10","true"
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100,6167.692118688809,51.53826544172316,"ns/op","HSQLDB","10","false"
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100,49655.187115195884,437.45892116125276,"ns/op","HSQLDB","100","true"
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100,47369.242413781474,236.56669146925697,"ns/op","HSQLDB","100","false"
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100,493484.60702591075,2077.412407811823,"ns/op","HSQLDB","1000","true"
"org.sfm.benchmark.db.sfm.JdbcMapperDynamicBenchmark.testQuery","avgt",1,100,465083.9735448445,2369.992673487101,"ns/op","HSQLDB","1000","false"
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100,1760.651703342121,18.039024367646753,"ns/op","HSQLDB","1","true"
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100,1782.688203528228,21.98165028191068,"ns/op","HSQLDB","1","false"
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100,4919.180011300772,16.963067753197652,"ns/op","HSQLDB","10","true"
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100,5065.371324953158,23.584120329315923,"ns/op","HSQLDB","10","false"
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100,36049.05235485018,102.58488611288283,"ns/op","HSQLDB","100","true"
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100,37641.51929876809,57.9255939938947,"ns/op","HSQLDB","100","false"
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100,349011.4513098329,2585.470151254321,"ns/op","HSQLDB","1000","true"
"org.sfm.benchmark.db.sfm.JdbcMapperStaticBenchmark.testQuery","avgt",1,100,370440.12288810237,4882.466290736918,"ns/op","HSQLDB","1000","false"
"org.sfm.benchmark.db.spring.BeanPropertyRowMapperBenchmark.testQuery","avgt",1,100,14381.934551086391,133.21613446460248,"ns/op","HSQLDB","1",""
"org.sfm.benchmark.db.spring.BeanPropertyRowMapperBenchmark.testQuery","avgt",1,100,115843.35127858154,1013.4521186871167,"ns/op","HSQLDB","10",""
"org.sfm.benchmark.db.spring.BeanPropertyRowMapperBenchmark.testQuery","avgt",1,100,1143491.1489328803,11838.44269388932,"ns/op","HSQLDB","100",""
"org.sfm.benchmark.db.spring.BeanPropertyRowMapperBenchmark.testQuery","avgt",1,100,1.1405372235462025E7,91765.28901494844,"ns/op","HSQLDB","1000",""
"org.sfm.benchmark.db.spring.RomaBenchmark.testQuery","avgt",1,100,2296.93575097145,21.966132209798182,"ns/op","HSQLDB","1",""
"org.sfm.benchmark.db.spring.RomaBenchmark.testQuery","avgt",1,100,6035.387750041009,29.589418488049724,"ns/op","HSQLDB","10",""
"org.sfm.benchmark.db.spring.RomaBenchmark.testQuery","avgt",1,100,41668.56158909506,113.46451620746896,"ns/op","HSQLDB","100",""
"org.sfm.benchmark.db.spring.RomaBenchmark.testQuery","avgt",1,100,398861.0206955663,2477.709686866258,"ns/op","HSQLDB","1000",""
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.testQuery","avgt",1,100,6293.0953562042405,38.693711364045754,"ns/op","HSQLDB","1",""
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.testQuery","avgt",1,100,12259.472822308668,59.98669030507676,"ns/op","HSQLDB","10",""
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.testQuery","avgt",1,100,69320.32641798673,174.71416861599522,"ns/op","HSQLDB","100",""
"org.sfm.benchmark.db.sql2o.Sql2OBenchmark.testQuery","avgt",1,100,638059.9840955924,1124.3803545284259,"ns/op","HSQLDB","1000",""
